institution_id,institution_display_name,institution_ror,institution_country_code,institution_type,institution_lineage,author_id,author_display_name,author_orcid,id
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5019144590,Hugo Cuello,,https://openalex.org/W3138065665
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5015789964,Julian Wucherpfennig,https://orcid.org/0000-0001-8935-1373,https://openalex.org/W3139523265
https://openalex.org/I155976169,Witten/Herdecke University,https://ror.org/00yq55g44,DE,education,['https://openalex.org/I155976169'],https://openalex.org/A5039052100,Nils-Christian Bormann,,https://openalex.org/W3139523265
https://openalex.org/I12912129,Northeastern University,https://ror.org/04t5xt781,US,education,['https://openalex.org/I12912129'],https://openalex.org/A5088668922,Philipp Hunziker,,https://openalex.org/W3139523265
https://openalex.org/I1291425158,Google (United States),https://ror.org/00njsd438,US,company,"['https://openalex.org/I1291425158', 'https://openalex.org/I4210128969']",https://openalex.org/A5088668922,Philipp Hunziker,,https://openalex.org/W3139523265
https://openalex.org/I186354981,University of Passau,https://ror.org/05ydjnb78,DE,education,['https://openalex.org/I186354981'],https://openalex.org/A5033221921,Stefan Bauernschuster,,https://openalex.org/W3179036552
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5062802764,Christian Traxler,,https://openalex.org/W3179036552
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5079748099,Nils Redeker,,https://openalex.org/W3183271335
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5040618523,Alina Mungiu‐Pippidi,https://orcid.org/0000-0001-9472-9852,https://openalex.org/W3184154040
https://openalex.org/I21250087,Charles University,https://ror.org/024d6js02,CZ,education,['https://openalex.org/I21250087'],https://openalex.org/A5009856733,Libor Dušek,,https://openalex.org/W3196929463
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5062802764,Christian Traxler,,https://openalex.org/W3196929463
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5080079670,Başak Çalı,,https://openalex.org/W3200821933
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,education,['https://openalex.org/I39343248'],https://openalex.org/A5068472517,Esra Demir-Gürsel,,https://openalex.org/W3200821933
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5059067880,Marcelo Marques,https://orcid.org/0000-0001-8810-2412,https://openalex.org/W3201301541
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5052668577,Mark Dawson,https://orcid.org/0000-0003-0000-7977,https://openalex.org/W3209824598
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5010357408,Adina Maricut‐Akbik,https://orcid.org/0000-0002-8183-5055,https://openalex.org/W3209824598
https://openalex.org/I121797337,Leiden University,https://ror.org/027bh9e22,NL,education,['https://openalex.org/I121797337'],https://openalex.org/A5010357408,Adina Maricut‐Akbik,https://orcid.org/0000-0002-8183-5055,https://openalex.org/W3209824598
https://openalex.org/I189712700,University of Konstanz,https://ror.org/0546hnb39,DE,education,['https://openalex.org/I189712700'],https://openalex.org/A5028821349,Steffen Eckhard,https://orcid.org/0000-0002-5320-0730,https://openalex.org/W3212720961
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5016163516,Ronny Patz,https://orcid.org/0000-0002-0761-086X,https://openalex.org/W3212720961
https://openalex.org/I54009628,University of Bayreuth,https://ror.org/0234wmv40,DE,education,['https://openalex.org/I54009628'],https://openalex.org/A5020485279,Mirco Schönfeld,,https://openalex.org/W3212720961
https://openalex.org/I121797337,Leiden University,https://ror.org/027bh9e22,NL,education,['https://openalex.org/I121797337'],https://openalex.org/A5049474198,Hilde van Meegdenburg,https://orcid.org/0000-0003-0011-588X,https://openalex.org/W3212720961
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5053144672,Tarun Khanna,https://orcid.org/0000-0003-3442-7689,https://openalex.org/W3216218880
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5053144672,Tarun Khanna,https://orcid.org/0000-0003-3442-7689,https://openalex.org/W3216218880
https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,"['https://openalex.org/I1317227900', 'https://openalex.org/I66946132']",https://openalex.org/A5011653329,Giovanni Baiocchi,https://orcid.org/0000-0002-0319-7561,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5046637996,Max Callaghan,https://orcid.org/0000-0001-8292-8758,https://openalex.org/W3216218880
https://openalex.org/I130828816,University of Leeds,https://ror.org/024mrxd33,GB,education,['https://openalex.org/I130828816'],https://openalex.org/A5046637996,Max Callaghan,https://orcid.org/0000-0001-8292-8758,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5078552854,Felix Creutzig,https://orcid.org/0000-0002-5710-3348,https://openalex.org/W3216218880
https://openalex.org/I4577782,Technische Universität Berlin,https://ror.org/03v4gjf40,DE,education,['https://openalex.org/I4577782'],https://openalex.org/A5078552854,Felix Creutzig,https://orcid.org/0000-0002-5710-3348,https://openalex.org/W3216218880
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,['https://openalex.org/I22465464'],https://openalex.org/A5088189557,H Guias,,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5037189727,Neal R. Haddaway,https://orcid.org/0000-0003-3902-2234,https://openalex.org/W3216218880
https://openalex.org/I4210154877,Stockholm Environment Institute,https://ror.org/051xgzg37,SE,nonprofit,['https://openalex.org/I4210154877'],https://openalex.org/A5037189727,Neal R. Haddaway,https://orcid.org/0000-0003-3902-2234,https://openalex.org/W3216218880
https://openalex.org/I24027795,University of Johannesburg,https://ror.org/04z6c2n17,ZA,education,['https://openalex.org/I24027795'],https://openalex.org/A5037189727,Neal R. Haddaway,https://orcid.org/0000-0003-3902-2234,https://openalex.org/W3216218880
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5063874242,Lion Hirth,https://orcid.org/0000-0002-5563-3310,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5067057296,Aneeque Javaid,https://orcid.org/0000-0003-0453-2701,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5034354041,Nicolas Koch,https://orcid.org/0000-0002-7775-034X,https://openalex.org/W3216218880
https://openalex.org/I197518295,IZA - Institute of Labor Economics,https://ror.org/029s44460,DE,nonprofit,['https://openalex.org/I197518295'],https://openalex.org/A5034354041,Nicolas Koch,https://orcid.org/0000-0002-7775-034X,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5006541218,Sonja Laukemper,,https://openalex.org/W3216218880
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,['https://openalex.org/I22465464'],https://openalex.org/A5040520327,Andreas Löschel,,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5072674322,Maria Del Mar Zamora,,https://openalex.org/W3216218880
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,"['https://openalex.org/I4210086490', 'https://openalex.org/I4210095341']",https://openalex.org/A5083402255,Jan Minx,,https://openalex.org/W3216218880
https://openalex.org/I130828816,University of Leeds,https://ror.org/024mrxd33,GB,education,['https://openalex.org/I130828816'],https://openalex.org/A5083402255,Jan Minx,,https://openalex.org/W3216218880
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5085038362,Lukas Graf,https://orcid.org/0000-0002-1447-4165,https://openalex.org/W3217345881
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5016509896,A. Lohse,https://orcid.org/0000-0002-2845-2805,https://openalex.org/W3217345881
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5086022603,Helmut K. Anheier,,https://openalex.org/W381850711
https://openalex.org/I51101395,Université Paris 1 Panthéon-Sorbonne,https://ror.org/002t25c44,FR,education,['https://openalex.org/I51101395'],https://openalex.org/A5053960653,Édith Archambault,,https://openalex.org/W381850711
https://openalex.org/I204730241,Université Paris Cité,https://ror.org/05f82e368,FR,education,['https://openalex.org/I204730241'],https://openalex.org/A5053960653,Édith Archambault,,https://openalex.org/W381850711
https://openalex.org/I197518295,IZA - Institute of Labor Economics,https://ror.org/029s44460,DE,nonprofit,['https://openalex.org/I197518295'],https://openalex.org/A5075802092,Steffen Altmann,,https://openalex.org/W4200211646
https://openalex.org/I124055696,University of Copenhagen,https://ror.org/035b05819,DK,education,['https://openalex.org/I124055696'],https://openalex.org/A5075802092,Steffen Altmann,,https://openalex.org/W4200211646
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5062802764,Christian Traxler,,https://openalex.org/W4200211646
https://openalex.org/I153267046,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,education,['https://openalex.org/I153267046'],https://openalex.org/A5015170042,Philipp Weinschenk,,https://openalex.org/W4200211646
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5087749951,Luciana Cingolani,https://orcid.org/0000-0001-9350-1450,https://openalex.org/W4205801571
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5061123857,Philipp Darius,https://orcid.org/0000-0002-5479-6951,https://openalex.org/W4205904922
https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,['https://openalex.org/I40120149'],https://openalex.org/A5034160918,Fabian Stephany,https://orcid.org/0000-0002-0713-6010,https://openalex.org/W4205904922
https://openalex.org/I4210118181,Alexander von Humboldt Institute for Internet and Society,https://ror.org/02h1qnm70,DE,other,['https://openalex.org/I4210118181'],https://openalex.org/A5034160918,Fabian Stephany,https://orcid.org/0000-0002-0713-6010,https://openalex.org/W4205904922
https://openalex.org/I143719379,"Balochistan University of Information Technology, Engineering and Management Sciences",https://ror.org/01vf56d70,PK,education,['https://openalex.org/I143719379'],https://openalex.org/A5023820143,Syed Attique Shah,https://orcid.org/0000-0003-2949-7391,https://openalex.org/W4205968624
https://openalex.org/I111112146,Tallinn University of Technology,https://ror.org/0443cwa12,EE,education,['https://openalex.org/I111112146'],https://openalex.org/A5070511935,Sadok Ben Yahia,https://orcid.org/0000-0001-8939-8948,https://openalex.org/W4205968624
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5061027075,Keegan McBride,https://orcid.org/0000-0002-9081-7529,https://openalex.org/W4205968624
https://openalex.org/I201384688,National University of Computer and Emerging Sciences,https://ror.org/003eyb898,PK,education,['https://openalex.org/I201384688'],https://openalex.org/A5090975154,Akhtar Jamıl,https://orcid.org/0000-0002-2592-1039,https://openalex.org/W4205968624
https://openalex.org/I111112146,Tallinn University of Technology,https://ror.org/0443cwa12,EE,education,['https://openalex.org/I111112146'],https://openalex.org/A5024067855,Dirk Draheim,https://orcid.org/0000-0003-3376-7489,https://openalex.org/W4205968624
https://openalex.org/I4210120221,Max Planck Institute for Human Development,https://ror.org/02pp7px91,DE,facility,"['https://openalex.org/I149899117', 'https://openalex.org/I4210120221']",https://openalex.org/A5002330321,Gerd Gigerenzer,,https://openalex.org/W4206193449
https://openalex.org/I176453806,University of Potsdam,https://ror.org/03bnmw459,DE,education,['https://openalex.org/I176453806'],https://openalex.org/A5002330321,Gerd Gigerenzer,,https://openalex.org/W4206193449
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5023959748,Klaus Hurrelmann,,https://openalex.org/W4206193449
https://openalex.org/I1292235266,Danube Private University,https://ror.org/054ebrh70,AT,education,['https://openalex.org/I1292235266'],https://openalex.org/A5058527747,Günther Jonitz,,https://openalex.org/W4206193449
https://openalex.org/I20121455,Bielefeld University,https://ror.org/02hpadn98,DE,education,['https://openalex.org/I20121455'],https://openalex.org/A5079708345,Doris Schaeffer,,https://openalex.org/W4206193449
https://openalex.org/I4210164579,Action Network,https://ror.org/058kybv57,US,nonprofit,['https://openalex.org/I4210164579'],https://openalex.org/A5079708345,Doris Schaeffer,,https://openalex.org/W4206193449
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5012809885,Christine Ante,,https://openalex.org/W4211027209
https://openalex.org/I4210126334,Instytut Nauk Prawnych,https://ror.org/02k7ex914,PL,facility,"['https://openalex.org/I4210126334', 'https://openalex.org/I99542240']",https://openalex.org/A5049869267,Katarzyna Sękowska-Kozłowska,https://orcid.org/0000-0003-0622-9626,https://openalex.org/W4211037744
https://openalex.org/I99542240,Polish Academy of Sciences,https://ror.org/01dr6c206,PL,government,['https://openalex.org/I99542240'],https://openalex.org/A5049869267,Katarzyna Sękowska-Kozłowska,https://orcid.org/0000-0003-0622-9626,https://openalex.org/W4211037744
https://openalex.org/I4210126334,Instytut Nauk Prawnych,https://ror.org/02k7ex914,PL,facility,"['https://openalex.org/I4210126334', 'https://openalex.org/I99542240']",https://openalex.org/A5011576194,Grażyna Baranowska,https://orcid.org/0000-0001-6614-9121,https://openalex.org/W4211037744
https://openalex.org/I99542240,Polish Academy of Sciences,https://ror.org/01dr6c206,PL,government,['https://openalex.org/I99542240'],https://openalex.org/A5011576194,Grażyna Baranowska,https://orcid.org/0000-0001-6614-9121,https://openalex.org/W4211037744
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5011576194,Grażyna Baranowska,https://orcid.org/0000-0001-6614-9121,https://openalex.org/W4211037744
https://openalex.org/I4210126334,Instytut Nauk Prawnych,https://ror.org/02k7ex914,PL,facility,"['https://openalex.org/I4210126334', 'https://openalex.org/I99542240']",https://openalex.org/A5009100442,Aleksandra Gliszczyńska‐Grabias,https://orcid.org/0000-0002-0578-6669,https://openalex.org/W4211037744
https://openalex.org/I99542240,Polish Academy of Sciences,https://ror.org/01dr6c206,PL,government,['https://openalex.org/I99542240'],https://openalex.org/A5009100442,Aleksandra Gliszczyńska‐Grabias,https://orcid.org/0000-0002-0578-6669,https://openalex.org/W4211037744
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5079121317,Oguzhan Turkoglu,https://orcid.org/0000-0002-0598-688X,https://openalex.org/W4211139915
https://openalex.org/I205274468,Trinity College Dublin,https://ror.org/02tyrky19,IE,education,['https://openalex.org/I205274468'],https://openalex.org/A5059531306,Thomas Chadefaux,https://orcid.org/0000-0002-8456-8124,https://openalex.org/W4211139915
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5045444773,Kilian Raiser,https://orcid.org/0000-0002-6004-0165,https://openalex.org/W4223992879
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5080079670,Başak Çalı,,https://openalex.org/W4223992879
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5089519622,Christian Flachsland,https://orcid.org/0000-0001-8632-5794,https://openalex.org/W4223992879
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5016123316,Alessio Terzi,https://orcid.org/0000-0002-4891-0850,https://openalex.org/W4230689894
https://openalex.org/I4210120395,Max Planck Institute for Demographic Research,https://ror.org/02jgyam08,DE,facility,"['https://openalex.org/I149899117', 'https://openalex.org/I4210120395']",https://openalex.org/A5011681348,Rembrandt D. Scholz,,https://openalex.org/W4240105656
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5088309017,Michaela Kreyenfeld,https://orcid.org/0000-0001-9420-3818,https://openalex.org/W4240105656
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5031166891,Nils Napierala,,https://openalex.org/W4249431164
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5078992992,Andrea Römmele,,https://openalex.org/W4249431164
https://openalex.org/I20121455,Bielefeld University,https://ror.org/02hpadn98,DE,education,['https://openalex.org/I20121455'],https://openalex.org/A5079708345,Doris Schaeffer,,https://openalex.org/W4281685109
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5023959748,Klaus Hurrelmann,,https://openalex.org/W4281685109
https://openalex.org/I20121455,Bielefeld University,https://ror.org/02hpadn98,DE,education,['https://openalex.org/I20121455'],https://openalex.org/A5031919707,Eva-Maria Berens,https://orcid.org/0000-0001-9181-2706,https://openalex.org/W4281685109
https://openalex.org/I4210136270,Foundation for European Progressive Studies,https://ror.org/03a5y5d65,BE,other,['https://openalex.org/I4210136270'],https://openalex.org/A5068516389,László Andor,,https://openalex.org/W4283274519
https://openalex.org/I163245316,Corvinus University of Budapest,https://ror.org/01vxfm326,HU,education,['https://openalex.org/I163245316'],https://openalex.org/A5068516389,László Andor,,https://openalex.org/W4283274519
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5068516389,László Andor,,https://openalex.org/W4283274519
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5085038362,Lukas Graf,https://orcid.org/0000-0002-1447-4165,https://openalex.org/W4285087512
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5059067880,Marcelo Marques,https://orcid.org/0000-0001-8810-2412,https://openalex.org/W4285087512
https://openalex.org/I83558840,Universidade Nova de Lisboa,https://ror.org/02xankh89,PT,education,['https://openalex.org/I83558840'],https://openalex.org/A5068789165,Miguel Piña e Cunha,https://orcid.org/0000-0001-6724-2440,https://openalex.org/W4294751909
https://openalex.org/I83558840,Universidade Nova de Lisboa,https://ror.org/02xankh89,PT,education,['https://openalex.org/I83558840'],https://openalex.org/A5012850227,Emanuel Gomes,https://orcid.org/0000-0001-5320-7767,https://openalex.org/W4294751909
https://openalex.org/I142263535,University of Nottingham,https://ror.org/01ee9ar58,GB,education,['https://openalex.org/I142263535'],https://openalex.org/A5080069747,Ken Kamoche,https://orcid.org/0000-0002-9529-0180,https://openalex.org/W4294751909
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5013041323,Johanna Mair,https://orcid.org/0000-0001-5999-9232,https://openalex.org/W4294751909
https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,['https://openalex.org/I97018004'],https://openalex.org/A5013041323,Johanna Mair,https://orcid.org/0000-0001-5999-9232,https://openalex.org/W4294751909
https://openalex.org/I133186546,Wisconsin School of Professional Psychology,https://ror.org/00stpsa05,US,education,['https://openalex.org/I133186546'],https://openalex.org/A5058169522,Anne S. Miner,https://orcid.org/0000-0002-4765-1906,https://openalex.org/W4294751909
https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,['https://openalex.org/I79619799'],https://openalex.org/A5076666054,Shlomo Tarba,https://orcid.org/0000-0002-1919-084X,https://openalex.org/W4294751909
https://openalex.org/I212119943,University of Victoria,https://ror.org/04s5mat29,CA,education,['https://openalex.org/I212119943'],https://openalex.org/A5014251517,Simon Pek,https://orcid.org/0000-0001-8166-6071,https://openalex.org/W4296616755
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5012849889,Sébastien Mena,,https://openalex.org/W4296616755
https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,['https://openalex.org/I192455969'],https://openalex.org/A5049603787,Brent J. Lyons,https://orcid.org/0000-0002-1208-5094,https://openalex.org/W4296616755
https://openalex.org/I124055696,University of Copenhagen,https://ror.org/035b05819,DK,education,['https://openalex.org/I124055696'],https://openalex.org/A5037611969,Adam Scharpf,https://orcid.org/0000-0001-6665-9025,https://openalex.org/W4302304004
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5057413200,Christian Gläßel,https://orcid.org/0000-0002-0041-3855,https://openalex.org/W4302304004
https://openalex.org/I74973139,Carnegie Mellon University,https://ror.org/05x2bcf33,US,education,['https://openalex.org/I74973139'],https://openalex.org/A5091146096,Pearce Edwards,https://orcid.org/0000-0002-7990-2247,https://openalex.org/W4302304004
https://openalex.org/I167994656,German Institute for Global and Area Studies,https://ror.org/00681ts17,DE,facility,"['https://openalex.org/I167994656', 'https://openalex.org/I315704651']",https://openalex.org/A5013906003,Tim Glawion,https://orcid.org/0000-0001-5194-8983,https://openalex.org/W4309124410
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5005806653,Anne-Clémence Le Noan,,https://openalex.org/W4309124410
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5003864218,Anja Mihr,https://orcid.org/0000-0001-6782-2234,https://openalex.org/W4309297501
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5022301786,Oliver Ruhnau,https://orcid.org/0000-0002-9772-4616,https://openalex.org/W4311005796
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5009695477,Anselm Eicke,https://orcid.org/0000-0002-5870-3628,https://openalex.org/W4311005796
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5059764144,Raffaele Sgarlato,https://orcid.org/0000-0001-6481-2794,https://openalex.org/W4311005796
https://openalex.org/I35440088,ETH Zurich,https://ror.org/05a28rw58,CH,education,"['https://openalex.org/I2799323385', 'https://openalex.org/I35440088']",https://openalex.org/A5066405409,Tim Tröndle,https://orcid.org/0000-0002-3734-8284,https://openalex.org/W4311005796
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5063874242,Lion Hirth,https://orcid.org/0000-0002-5563-3310,https://openalex.org/W4311005796
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5044549563,Monika Sus,https://orcid.org/0000-0002-5916-3555,https://openalex.org/W4311841045
https://openalex.org/I4210159056,Institute of Political Studies,https://ror.org/05tkv2291,PL,education,"['https://openalex.org/I4210159056', 'https://openalex.org/I99542240']",https://openalex.org/A5044549563,Monika Sus,https://orcid.org/0000-0002-5916-3555,https://openalex.org/W4311841045
https://openalex.org/I99542240,Polish Academy of Sciences,https://ror.org/01dr6c206,PL,government,['https://openalex.org/I99542240'],https://openalex.org/A5044549563,Monika Sus,https://orcid.org/0000-0002-5916-3555,https://openalex.org/W4311841045
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,['https://openalex.org/I24830596'],https://openalex.org/A5049911642,Tomasz P. Woźniakowski,https://orcid.org/0000-0001-9475-7845,https://openalex.org/W4312610748
https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,['https://openalex.org/I97018004'],https://openalex.org/A5049911642,Tomasz P. Woźniakowski,https://orcid.org/0000-0001-9475-7845,https://openalex.org/W4312610748
https://openalex.org/I4210108711,University Medical Center Hamburg-Eppendorf,https://ror.org/01zgy1s35,DE,healthcare,"['https://openalex.org/I159176309', 'https://openalex.org/I4210108711']",https://openalex.org/A5049804622,Ulrike Ravens‐Sieberer,,https://openalex.org/W4318712751
https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,['https://openalex.org/I159176309'],https://openalex.org/A5049804622,Ulrike Ravens‐Sieberer,,https://openalex.org/W4318712751
https://openalex.org/I4210108711,University Medical Center Hamburg-Eppendorf,https://ror.org/01zgy1s35,DE,healthcare,"['https://openalex.org/I159176309', 'https://openalex.org/I4210108711']",https://openalex.org/A5044355768,Janine Devine,,https://openalex.org/W4318712751
https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,['https://openalex.org/I159176309'],https://openalex.org/A5044355768,Janine Devine,,https://openalex.org/W4318712751
https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,['https://openalex.org/I159176309'],https://openalex.org/A5084669224,Ann-Kathrin Napp,https://orcid.org/0000-0001-6449-3332,https://openalex.org/W4318712751
https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,['https://openalex.org/I159176309'],https://openalex.org/A5000867604,Anne Kaman,https://orcid.org/0000-0001-7498-6229,https://openalex.org/W4318712751
https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,['https://openalex.org/I159176309'],https://openalex.org/A5010700668,Lynn Saftig,,https://openalex.org/W4318712751
https://openalex.org/I4210108711,University Medical Center Hamburg-Eppendorf,https://ror.org/01zgy1s35,DE,healthcare,"['https://openalex.org/I159176309', 'https://openalex.org/I4210108711']",https://openalex.org/A5018532529,Martha Gilbert,,https://openalex.org/W4318712751
https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,['https://openalex.org/I159176309'],https://openalex.org/A5018532529,Martha Gilbert,,https://openalex.org/W4318712751
